页码,微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数
55,4902761650980178,N19Qh46Zk,科技Daily,2023-05-18 14:55:29,【酷开投影发布会】持续贯彻酷开无界空间生态战略，以显示，交互，内容为核心，深入场景为我们提供更佳的体验。  而投影仪产品早已由中国制造转变为中国创造，在创新产品方面有着很强的竞争力。  同时千元投影市场，是入门的第一选择，行业内和消费者都需要一款LCD投影的好产品来做标杆。  所以这回酷 ...全文,11,18,45
56,4902490925960154,N12NCp0vw,姬永锋,2023-05-17 20:59:43,个人浅见，AI发展后的第一个重要产品就会出现在游戏领域，交互式游戏体验和更加融合的游戏环境场景以及大数据的应用直接会给当前游戏行业颠覆性的改变，而游戏行业所带来的大数据信息又会或者能够对其他行业产生影响，迭代进化AI。 ,2,2,13
56,4902784590156974,N1arh0EPQ,黄胜友,2023-05-18 16:26:38,#天津公议局旧址的梵高# 《梵高的世界》全景数字艺术互动大展入驻天津。梵高的画作、手稿通过多种全新的数字技术，带来融合视听感官的交互体验。 在法国公议局旧址2000多平米的多媒体艺术空间里，8个沉浸互动区域打开了梵高艺术的新世界。展览是天津数字艺术博物馆试运营的首个展览，展览于5月18日世界 ...全文,6,3,16
56,4902768227911351,N1a0Sxc6r,科技Daily,2023-05-18 15:21:37,【酷开投影发布会】新品价格来了，酷开P9首发价格1499，讲配置又讲体验，千元越级真香体验，可以放心买！  同时P9也有Pro版本，芯片升级为MT9667与全局MEMC和远场语音，拥有了更智能的体验交互。（预计7月见）  今天还一起发布了另一款产品智能投影C1颜值超级高，适合有宝宝的家庭，让观影更有趣，价格 ...全文,19,25,43
56,4902767884501927,N1a0kiT9J,WHYLAB,2023-05-18 15:20:15,今天是第 12 个全球无障碍宣传日，苹果在官网公布了为 iOS 17 设计的认知辅助新功能，先睹为快：  - Assistive Access：针对认知障碍用户，提炼各种 app 与体验的基本功能，界面以及交互更加简单，以减轻用户的认知负担。（图 1）  - Live Speech：针对失语用户，可以在打电话、进行 FaceTime 通话和面 ...全文,2,6,15
56,4902513205842752,N13nyovXW,定焦数码,2023-05-17 22:28:15,周二，我亲自试驾了一下极氪X，这系统是真不卡了呢....我在想，阿魅加入以后，是不是给了一点帮助，使得这车的交互体验提升了不少  中控大屏可以用手势控制滑移至副驾，再搭配零重力座椅，这车真能买 ,25,131,269
56,4902721477937939,N18Ntxj1h,武汉吃喝玩乐,2023-05-18 12:15:51,#你向往的数智生活# 华中地区首个数智生活地铁专列&amp;数智消费市集来啦，等你打卡！特别是位于江汉路地铁站的这个武汉风格主题打卡点，太适合拍照了吧~打卡的同时还能沉浸式体验移动5G交互，探索隐藏的小惊喜，周末的时候去看看吧~~ ,253,55,318
56,4902721163628511,N18MYfdWn,科创板日报,2023-05-18 12:14:36,【李彦宏：大模型交互方式变化 可让机器给人类干活】《科创板日报》18日讯，百度创始人、董事长兼首席执行官李彦宏在2023天津世界智能大会上表示，大模型驱动下的智能应用，不但将带来效率的提升，同时也会提升客户体验。今天人们可以用自然语言跟AI交互。只要思路活跃、表达清晰，机器就能给你干活儿 ...全文,1,0,3
56,4902719561665729,N18Ko6ZkB,武汉你好,2023-05-18 12:08:14,#你向往的数智生活# 【华中地区首条“数智生活地铁专列”来啦】分别于地铁2号、4号线首现，蓝色的车厢，有趣的插画，让人眼前一亮。乘坐专列沉浸式体验移动5G交互，还能在地铁数智站厅拍照打卡，走！一起去邂逅“蓝”不住的快乐~ ,44,48,157
56,4902698745595620,N18cOntFW,科技指南zyzy168,2023-05-18 10:45:31,手机中的智能语音服务，笔者经常用的有:定中午小憩的临时闹钟⏰，开车时唤醒导航、播放音乐，平时询问一些知识点！很多使用环境下，解放双手的交互的确舒适。#三星galaxy z flip4# 支持Bixby中文唤醒，有三种唤醒词可选，还有三项可选设置，以实现高效有趣的语音体验。 #数码好物种草计划# ,5,37,39
56,4902693237430289,N183VvaXn,Nice_Jack,2023-05-18 10:23:38,锐际，始于颜值终于实力         家族化前脸的设计语言使它有着超高辨识度和非常靓丽的外观、强劲的动力，无论是城市通勤，还是自驾出游，亦或是居家代步对我而言都非常适合，而且锐际的操控性能在同级里面的体验也是非常棒的，总之这台车很好开，而且油耗不高，并且人机系统交互的体验也很优秀，可以 ...全文,0,12,641
57,4902682344555673,N17Mmj78B,芒果TV,2023-05-18 09:40:21,今天是第47个#国际博物馆日#，一起在#国宝皆可潮#中走近@湖南省博物馆 ，穿越千年历史，进入西汉人眼中的奇幻世界，乘坐飞天巨龙在帛画世界里尽情遨游，在大空间场的自由行走与所有道具、文物的可交互体验中，感受到引人入胜的故事情境~国宝皆可潮 第1集：博物馆穿越指南 ,1,8,5
57,4902679739894260,N17I9FvWQ,新浪湖北健康频道,2023-05-18 09:30:00,【上车！“数智生活地铁专列”已到站】上班路上无聊？移动“数智”地铁专列来袭！乘坐地铁2/4号线沉浸式体验移动5G交互，车厢内还有隐藏小惊喜，一起去解锁#你向往的数智生活# ,102,124,143
57,4902671183511934,N17umeJC6,后厂村退休厂工,2023-05-18 08:56:00,美化的尽头是默认，手机厂商ui花了大量的时间来设计界面、交互，让字体适配显示屏分辨率，就是为了完美的体验，你随便改个字体把一切都毁了 ,0,4,5
57,4902493367309413,N12RyuFvL,楠木南山兮_,2023-05-17 21:09:25,肖战#肖战如梦之梦# xz #肖战参演如梦之梦# 台上有【五号】入梦的故事，也有每一个动人的角色与彼此交互的故事，感谢台前幕后的每一位演职人员，所有人的辛苦努力，最终带给我们如梦似梦般的体验！期待青年演员肖战带给我们更多的可能。#如梦之梦#  @X玖少年团肖战DAYTOY  #肖战# xz  ...全文,0,7,3
57,4902479436976085,N12v5tgNv,上海奉贤发布,2023-05-17 20:14:04,【身边的元宇宙，家门口的VR体验馆邀您一起来“尝鲜”！】#数字赋能 全民共享#2023年上海市全民数字素养与技能提升月拉开帷幕。四团镇围绕数字化时代背景下的“智慧助老”，聚焦老年人运用智能技术、融入智慧社会的实际需求，依托社区文化活动中心的东方社区数字苑交互式VR内容阅读体验专区，开展“身 ...全文,3,1,1
57,4902451628738560,N11MeAFiw,SuperELLE欣漾,2023-05-17 18:23:34,“世界由宝可梦联结！”近日，由上海图书馆与宝可梦（上海）联合主办的“开卷有梦互动阅读推广系列活动”在上海图书馆东馆正式开幕。系列活动主要包括“宝可梦卡牌原画交互艺术展”和主题性“阅读推广亲子道馆”。通过宝可梦延展创造出的一系列多维阅读体验，读者能够沉浸式欣赏装置艺术、探索互动阅读 ...全文,0,0,7
57,4902414471924926,N10Oj84Lc,拧发条鸟0718,2023-05-17 15:55:55,令人惊叹的teamlab展出 之前在东京体验就很好 没想到国内竟然依旧高水准 交互式的设计打破壁垒，让我完全沉浸其中 无相之云的流动 生命与非生命的探索都是很好的主题 动物之海和光瀑布的互动也让体验十分美妙 最让我惊喜的是全方位超越空间主题空间，在其中我一度失去部分感官，沉浸在追寻生命轨迹之中 ,0,1,0
57,4902062770620823,N0RF32Bvh,老麦煮机,2023-05-16 16:38:23,终于做好了，将一个优秀产品的场景化体验，设计成一个高品质的互动专题，这是一次内容能力的挑战，更是一个集产品理解、专业用户、专业策划、交互设计共同完成的一个经典作品，OPPO Find X6 系列影像成绩单，值得你打开看看 老麦煮机的微博视频 ,30,17,61
57,4901743575701484,N0JmdnVdq,Pokemon宝可梦,2023-05-15 19:30:01,宝可梦 今天下午，由宝可梦（上海）与上海图书馆联合主办的“开卷有梦——互动阅读推广系列活动”在东馆正式开幕！  该系列活动主要包括为期两个月的“宝可梦卡牌原画交互艺术展”以及持续一年的主题性“阅读推广亲子道馆”，双方旨在通过宝可梦延展创造出的一系列多维阅读体验，探索阅读推广 ...全文,67,26,129
57,4901984668747343,N0PD4AHAb,宅数码Kael,2023-05-16 11:28:02,#笔记本终极形态是二合一吗# 5月18号的华为夏季全场景新品发布会官宣，PC与平板的二合一新款要来了。  去年出的是华为MateBook E Go，里面二合一的很多交互，已经让我很惊艳了。而今年MateBook E系列的更新，可能会从外观设计、多种形态、交互体验等等维度，继续来一波升级。  我估计啊，移动应用引擎 ...全文,110,152,1215
58,4902145461322826,N0TOq5y7U,常春中国,2023-05-16 22:06:58,#金水科创行·人间烟火气#夜幕降临，华灯初上，金水区花园路上处处流光溢彩、绚丽多姿。贰麻酒馆，“国风+朋克”的装修风格让人眼前一亮，边喝酒边随着驻场歌手的歌声摇晃，缓解一天的疲惫。酒馆不仅满足年轻人除了饮酒之外的精神需求，还提供了更有趣味的交互服务与体验，跟年轻人建立更深层次的玩伴关 ...全文,0,0,0
58,4902130399840900,N0Tq7Fi4c,今日老燕,2023-05-16 21:07:07,"《数字人赋能金融机构新发展，数字人打造智能化交互体验的新窗口-世优科技虚拟数字人-虚拟人制作,AI数字人定制,虚拟直播主播》世优科技金融行业数字人解决方案也应运而生，有效帮助金融行业实现数字化转型升级，破解了同质化业务多、运营成本高、服务标准化难等各类难题，并已经成功为多家金 ...全文",0,0,1
58,4902095139116902,N0SvfCfIO,Alter聊科技,2023-05-16 18:47:00,过去相当长一段时间里，诸如此类的话题可能仅限在设计师的圈子里讨论。可当智能设备越来越流行，用户需求逐渐从PC、手机延伸到整个生活空间，交互已然成为人感知空间智能进化的起点。人们需要什么样的空间体验，怎么去获取智能化的场景，已然成为整个产业链上下游的核心议题。 空间智能化的速度，连ChatGPT都低估了 ,0,0,0
58,4902038394115738,N0R1JhgGS,Micki-Anan,2023-05-16 15:01:31,对追星一直有耻感 哪怕我只是消费娱乐消费还不多 但是一想到因为这个事情认识了恬子 现在又认识了云杉 体验了在线下去换卡 会有特别多很可爱的女生 跑过来第一句话“你好漂亮！” 然后对视笑 想到这些经历想到恬子 我就觉得很幸福 我追求的是一个与人的交互体验拉满的状态 是通过ta认识她们 对ta有维护 ...全文,0,0,2
58,4902028910268241,N0QMr17Mt,菜哥侃数码,2023-05-16 14:23:50,华为 MateBook E 2023 二合一笔记本！！！  共有白/绿/粉等多种配色，窄边框，16：10，智能磁吸键盘，电脑桌面显示，这是一款Windows系统与移动App兼容的产品。  据悉， 新品升级了处理器（i7-1260U）/散热/智慧分屏交互体验等等，本次共提供两个版本，16G+512G和16G+1T 。  目前看还不错，就看续航能 ...全文,5,40,103
58,4901984823937611,N0PDkgwlR,新锐数码说,2023-05-16 11:28:39,华为MateBook E 二合一笔记本将在5月18日发布，一屏双生态，这是个怎样的新体验。#你会购买新形态数码产品吗#  以往的二合一笔记本，要么只重视Windows体验，要么还是平板电脑加个皮套键盘体验，又或者是体验很奇怪。而华为即将发布的二合一笔记本，直接把两者生态和交互相融合，既能安装移动APP，还能 ...全文,2,10,29
58,4901973134673531,N0PktjBNx,亚索科技-,2023-05-16 10:42:12,随着华为新品发布会正式定档将于5月18日后，如今网上对于此次发布会的讨论热度越来越高。  其中能够确定的是#华为将发布二合一笔记本新品#，据悉此次新品将会是以外观以及交互方面为主，在办公体验上的提升很明显。  现阶段其实也有不少二合一品类的存在，但大多都是“鱼和熊掌不可兼得”，要么接口少 ...全文,2,3,15
58,4901972584694652,N0PjAjHic,BB姬Studio,2023-05-16 10:40:01,冒险岛IP正版手游《冒险岛：枫之传说》正式公开，将于2023年秋季推出。由NEXON研发，腾讯联运。在保留了多职业特色的基础上，在操作体验、交互习惯等方面进行了细致的移动化打磨。 BB姬Studio的微博视频 ,7,5,14
58,4901938033069318,N0OpRcSt8,财联社APP,2023-05-16 08:22:43,#财联社VIP# 【#九点特供#】全球首款！华为即将推出支持高血糖风险评估智能手表，这家公司健康传感器已用于华为等品牌客户；该巨头计划通过“交互式对话体验”AI技术重构搜索；数字人民币再迎重要进展 点击解锁全文：网页链接 ,3,0,9
58,4901713460593248,N0IzE2ukw,荣耀俱乐部,2023-05-15 17:30:20,说到用手机玩游戏，你会联想到哪些关键词？ #有话耀说#第29期，对话游戏专家，聊聊荣耀手机的游戏体验。性能、触控、散热、功耗、画质、稳定性体验，是够用就好我全都要？游戏助手、画中画、分屏等交互，哪些是游戏玩家更关注的焦点？ 欢迎大家畅所欲言网页链接 ，会有专家为大家答疑解惑 ...全文,7,10,19
59,4901912878776498,N0NLhAPaq,阿龙哥BLOG,2023-05-16 06:42:45,人工智能新物种：MR头显 #苹果全球开发者大会# #WWDC2023#   越来越多的信息显示，苹果MR头显很可能在6月开发者大会上正式发布。MR头显将成为继iPhone4之后，下一款具有划时代意义的智能终端。  苹果即将发布首款混合现实（MR）头显和MR操作系统，将以更友好的交互模式、更丝滑的用户体验、更完善的生 ...全文,0,1,0
59,4901736022542076,N0Ja2aFje,汽车之友,2023-05-15 19:00:00,近日，从官方获悉，科大讯飞发布讯飞星火认知大模型，发布会现场实测模型七大核心能力，并同步发布汽车、教育、办公、数字员工四大行业应用成果。同时举行了“讯飞星火认知大模型赋能汽车人机交互体验跃升”智能座舱分论坛，论坛现场科大讯飞总裁吴晓如、科大讯飞副总裁、智能汽车事业部总经理刘俊峰分 ...全文,0,0,0
59,4901412946839286,N0AKWsHd4,来一口芋妮不,2023-05-14 21:36:13,🫨裤裤码字 连轴转动 焦头烂额 一天都没闲着。  -  水果手机有福了！都移步后几张 体验我们的新媒体艺术交互结课作✌🏻  #妮妮子のplog# 广州·暨南大学 ,0,20,65
59,4901607679986604,N0FP1FTYg,通信世界全媒体,2023-05-15 10:30:01,#2023世界电信和信息社会日大会# 【517电信日致辞】北京容联易通信息技术有限公司GTM总经理闫玉华：容联云依托“通讯+数据+智能”的核心技术能力，运用垂直行业大模型和AI中台为企业搭建数智化转型的能力底座，提高人机交互的体验，在营销与服务中提供人机对话、智能联络、智能陪练、坐席辅助、智能知 ...全文,1,0,0
59,4901579091611256,N0F4V6La0,情绪丹细胞的摄影旅行,2023-05-15 08:36:25,一台座驾上市量产前会有一个为用户带来的乘坐体验你知道吗？  无尽探索势能美学理念，以美学和科技的创新结合，打破感官边界，以空间感、观感、听感、触感、嗅感的五感一体，细致入微，重新定义新豪华智能出行体验。  讲到这你是不是对于这台座驾也有了好奇呢？  腾势N7超感交互智慧座舱，打破感官边界 ...全文,1238,735,7242
59,4901564646426496,N0EHCqXPa,PromptEngineer,2023-05-15 07:39:01,AI 开始为数字人注入灵魂  IDC预计，到2026年中国AI数字人市场规模将达到102.4亿元人民币，但能够给我们带来多么良好的体验，决定了数字人最终的命运。  同时，AI数字人具备下一代人机交互入口的潜质，未来我们面对的或不再是冰冷的屏幕，而是生动活泼的数字人类，越能够挖掘最深层次的情感需求，成为 ...全文,0,0,0
59,4901238494202521,N0wdzhDgB,大连出发去旅行,2023-05-14 10:03:00,【#大连# 高新区科技馆开馆运行】 5月10日，大连高新区科技馆正式开馆运行，该馆位于火炬路1号，展区面积4200多平方米，分为七大区域，利用元宇宙、人工智能等技术打造出交互体验的科技世界，高新区尖端科技和最新产品令参观者倍感骄傲自豪。未来，这里将成为高新区科普基地，打造复合型科技文化新阵地 ...全文,0,0,0
59,4901175998808237,N0uALAXql,一石食堂,2023-05-14 05:54:40,"在英国提供与数字媒体相关的专业:  伦敦大学学院（UCL）- Digital Media Design, Interaction Design 课程介绍：这些专业侧重于数字媒体的设计、交互设计以及用户体验等方面，帮助学生掌握数字媒体领域的技术和创新理念。  帝国理工学院（Imperial College London）- Visual Computing, Human-Computer ...全文",0,0,0
59,4901058558298385,N0rxlyOMV,美食家小胖,2023-05-13 22:08:00,我们总是在忙碌中一遍遍探寻生命的真谛，却又似乎忘却该以什么样的方式去真正的体验生活，感受生命与大自然动人交互的每一帧... - 在春天全然走进我们生活中的时节，在春花烂漫阳光恰好的时节，阿根廷牛肉举办了【阿根廷牛肉健康生活节】联名活动，为健康生活迈开脚步是本次活动的号召主旨，让我们一起 ...全文,308,219,527
59,4901058205188447,N0rwMlLKD,天助自助者0703,2023-05-13 22:06:35,北京-86-瞭仓 推荐：＊＊＊ 耗时：40min 门票：瞭仓数字藏品博物馆99元             瞭仓钟表博物馆30元 瞭仓位于石景山区首钢园内，前身为首钢铁粉储料仓。数字场馆共6个沉浸式光影展厅，约300台光影和互动设备带来视觉沉浸感和虚拟现实交互体验。钟表馆展出1830年至今世界顶级表厂和独立制表师出品的 ...全文,0,0,2
60,4901027604334841,N0qJqibGN,TESSINLAND,2023-05-13 20:05:00,P5的代入感和交互体验真的很棒，功能多杂而而不乱，很多设置与形式还可以启发现实世界的思维方式，行动的思考方式、协作蕴含的力量、五维的提升，都是很好的启发。在故事方面，主线和副本融合且独立，副本又有剧情与关卡两类，主线宫殿玩过一两个之后差不多就能摸清方法，虽然看久了3D有点晕，但真的也 ...全文,0,0,0
60,4901016296230917,N0qrbq8WF,星北SAmA丶,2023-05-13 19:20:04,@魅族科技  @一匹老万 #魅族# 咱辛辛苦苦抢到的手机 交互体验也太差了吧 1.息屏时新消息通知 圆圈居然闪一下就不闪了 这闪一下给谁看呢？之前呼吸灯这么好的设计 到flyme10就没了？ 2.底部上滑和重按mback都是回到桌面，为什么不分一个动作给回到首页呢？做交互的领导们真的再用flyme10吗？ 3.多任务界 ...全文,0,2,3
60,4900963875559452,N0p4DnkgA,中国科普博览,2023-05-13 15:51:46,【#中科院公众科学日# 中科院计算机网络信息中心💻】重要的东西，是眼睛看不见的。但是我们有可视化工具呀！👓这里有虚拟现实技术带你潜入神秘海域，🌍混合现实技术实时共享地球大数据，🚞虚拟体感技术营造沉浸铁路车务体验，🐟裸眼3D技术构建全球海洋流场交互空间…所有的真实不再遥远，让 ...全文,1,3,11
60,4900928929139197,N0oagClwp,刘英滕,2023-05-13 13:32:54,最近为了体验小折叠，以及国产 ROM 剩下还没体验过的 OriginOS，就入手了 vivo X Filp。  OriginOS 给我的印象是设计感过强，还有原子组件、变形器、交互池这些高度自定义程度的 UI，设计师话语权很高，但有种生怕你感觉不到、所以到处都加上装饰的感觉。我不是很喜欢，有点子喧宾夺主了。  所以从软件 ...全文,0,0,1
60,4900928102072750,N0o8W8Hds,有房无房,2023-05-13 13:29:36,#元宇宙#元宇宙  【元宇宙资讯】企业web3D元宇宙展厅开发  企业 Web3D 元宇宙展厅是一种基于 Web 技术和 3D 图形技术的数字展示空间，它将企业产品或服务的展示与 VR/AR 等技术相结合，为客户提供更加沉浸式和交互性的展示体验。  沉浸式体验：企业 Web3D 元宇宙展厅采用 3D 图形技术，能够为 ...全文,1,1,0
60,4900761026167785,N0jNspSwp,真的蛮烦别来搞我,2023-05-13 02:25:43,还是很喜欢备一个本子装在包里 随手写一写 写一写不为人知的感情 蕾哈娜在星际特工里扮演的舞女泡泡是一个蓝色软体状态的变形者 会情不自禁带入自己  只是软体内注入的全是感情 每一个器官也是 过于丰沛 喜欢抽象胜过具体 所以会珍惜体验 经历每一段记忆在身体里的流淌 眼泪 体液 触摸 交互 直至蒸发   ...全文,0,1,4
60,4900537969149817,N0dZGCohH,铭科技,2023-05-12 11:39:22,vivo X Flip的魔镜外屏应该是我目前用过竖折叠屏里交互体验最爽的一款，没有之一，这也极大的提升了折叠屏的使用幸福感。这个屏幕几乎可以完全独立使用，日常只用外屏就可以满足大部分的使用需求。手机上专门为折叠屏优化的一些小功能，也非常好用、好玩。这样一款小折叠，应该会有不少女生用户喜欢吧 ...全文,162,263,449
60,4900673600885773,N0hws3IqF,铠语-andy,2023-05-12 20:38:19,华为问界 M5 EV是我第一次开电车，给我的几点感受:1.提速快，2.超静音，3.人机交互便捷其他的等我体验几天在反馈一下@华为中国 @问界M5 #你最想要什么样的搭子# ,0,0,1
60,4899164083720296,MFBI4fBOM,互联网俊明说,2023-05-08 16:40:02,俊明体验 | 华为Mate X3 比直板机更好用的大屏生态  众所周知，折叠屏手机使用上存在一个难题——应用适配。毕竟折叠屏有展开、折叠和悬停三种形态，要怎样才能有比直板手机更好的交互体验呢？使用华为#华为MateX3#一段时间后，我发现它在大屏生态适配上做得非常出色，本期视频会揭晓它的优秀之处。一 ...全文,5107,745,1619
60,4900626246668530,N0gi4rYMW,21世纪经济报道,2023-05-12 17:30:09,【#银行APP财富管理测评#系列①：六大行5家综合得分超90，谁功能最全、谁交互体验最好？】日前，21世纪资管研究院对手机银行财富管理模块的使用体验发起测评。从测评结果来看，六大行手机银行财富管理板块使用体验的分数，其分数排名依次为交通银行、建设银行、邮储银行、中国银行、农业银行和工商银行 ...全文,0,0,2
61,4900620420777790,N0g8G3gl0,手机中国,2023-05-12 17:07:00,摩托罗拉Razr 40 Ultra，这配色还挺好看的，超大副屏，期待在交互上有更好的体验 ,0,3,3
61,4900615610174248,N0g0V0Jks,溪溪大人,2023-05-12 16:47:53,#苹果怎么还不出折叠屏# 说实话以现在iOS的体验，我觉得在折叠屏的用户交互上，iPhone还真未必能打过鸿蒙和Android，虽然有的厂家抄这么久还是抄了个稀巴烂，分屏适配做了廖廖几个也敢发产品，不成熟的东西苹果不会做的，懂吗？  另外一个原因我猜还是没必要去自己打自家的iPad市场。 ,0,9,19
61,4900591069824730,N0fnkFdRo,东风汽车,2023-05-12 15:10:22,东风智能座舱，是以“元宇宙&amp;光·影&amp;游戏”为主题的一款可体验、可交互的智能座舱平台。产品聚焦“场景化、生活化、拟人化”的设计理念，打造沉浸式畅享空间。 东风智能座舱展示了众多“黑科技”功能。通过裸眼3D、AR投影、可变换震动座椅等配置营造多感官融合体验的科幻空间；搭配车载游戏、AR&amp;VR实现 ...全文,0,1,1
61,4900521812428755,N0dzDabPt,燕山派,2023-05-12 10:35:10,来组红魔电竞机械键盘银翼版实拍图！ 和之前那款黑红配色的硬核风不同，银翼版在兼顾电竞范儿的同时，更显时尚潮酷，再配合多种模式的RGB炫彩灯效和交互小屏幕，金属拉丝面板，一眼种草。 体验上，这款键盘采用的是TTC烈焰雪轴，支持全键热插拔，结合Gasket结构多重消音，手感舒适，静音效果好。另外其 ...全文,56,68,67
61,4900494843314914,N0cS8dUmm,上汽红岩,2023-05-12 08:48:00,【智能交互】 上汽红岩高速标载牵引车 采用互联网3.0智能座舱 搭载腾讯TAI3.0生态车联网系统和“小红”语音助手 全场景语音交互，能动口的都不用动手 以智慧科技打造舒适便捷的驾乘体验 #上汽红岩中国力量# ,0,0,4
61,4900491744510793,N0cN8iVsJ,西双版纳州中级人民法院,2023-05-12 08:35:41,【普法强基在行动】沉浸式体验　交互式答疑——西双版纳中院联合景洪四中开展模拟法庭进校园活动  5月10日，西双版纳州中级人民法院联合景洪市第四中学开展模拟法庭进校园活动，让同学们沉浸式体验庭审，变传统的“法官讲，学生听”为“学生演，法官评”、“学生问，法官答”，帮助学生在角色扮演中身 ...全文,0,0,0
61,4900480772475027,N0cvranRN,IT之家,2023-05-12 07:52:05,【苹果新配件专利：类似微软 Dial，放在 iPhone 屏幕上交互】该配件采用圆形设计，外圈还配有一个指针。用户将这款配件放置在 iPhone 屏幕商行，可以实现旋转、按击等交互，从草图来看整个操作体验接近于微软的 Dial。详情点击：苹果新配件专利：类似微软 Dial，放在 iPhone 屏幕上交互 ,0,1,1
61,4900304334096007,N07URhbyD,知任CHS,2023-05-11 20:10:59,GameSpot为《塞尔达传说 王国之泪》打出了10分，以下是简评：  优点 华丽宁静的开放世界，每个角落都充满了交互和发现 新的建造系统，打造了一段以实验和尝试解决方案为核心的体验 围绕着一个核心谜团，讲述了一段令人回味无穷的故事 充满了你在《塞尔达》系列中从未见过的大胆时刻  缺点 偶尔会出现短 ...全文,142,57,773
62,4900322906210791,N08oOq3I3,Vista氢商业,2023-05-11 21:24:46,#剧本杀##英文剧本杀#  剧本杀都有英文的了？！ 我们成功预约到一场线上英语剧本杀。然而玩中文剧本杀我指点天下，英文剧本杀我只会阿巴阿巴。流利结巴交互出现的口语让人真实体验沉浸式尴尬。 但有人也表示，“留学网课花几十万，这儿十几块就能练一个多小时口语听力，我们也赚了呀……” 所以说，英 ...全文,1,0,3
62,4900271376040919,N073Hplwb,泉州消防,2023-05-11 18:00:01,【社区VR消防体验馆“上线”】连日来，泉港区的“党建+邻里中心”展示大厅。社区群众、学校师生纷纷进行VR消防体验、VR火灾应急疏散逃生平台等。体验人员在沉浸式的交互中学会各种情况下如何进行紧急避险与自救、救人。 ,1,13,15
62,4900256272353551,N06Fl9Sgv,一汽-大众企业官方微博,2023-05-11 17:00:00,#你的C位理想型# 【全新探歌 New T-ROC 潮流驾趣SUV】矩阵式LED大灯 搭载大众IQ. Light 灵眸矩阵大灯，通过前大灯感光自动开启、前大灯离回家功能等智能化灯光交互系统，照亮用户前行之旅，八分区远光可根据对向来车及路况进行分区点亮，让灯光更智慧，进一步提升夜间行车安全系数及用户驾驶体验。 ,0,0,0
62,4900140031411033,N03DR5V4B,调酒科学创立者,2023-05-11 09:18:06,贵研，开启健康粮食酒科学之路。 什么是基酒？ 什么是调味酒？ 什么是基础酒？ 什么是成型酒？ 什么是酒体？ 什么是有生命的酒？ 什么是验收入库？ 什么是组合？ 什么是勾兑？ 什么是调和？ 什么是酒体设计？ 什么是酒体生命结构编辑？ 什么是酒体可靠性诊断？ 什么是鉴酒？ 什么是酒体消费体验交互 ...全文,0,0,0
62,4900012272911243,N00jNcdlx,不是绿辣椒_,2023-05-11 00:50:26,游戏似乎也是一种带有privilege性质的东西，想要有不错的体验就需要好的设备，而在游戏包越来越大的时代，你的设备甚至没有那么大的额外空间容纳它，就更不要提其他画面、声音、交互方面的体验了。另外就算你具备了这些东西，平时996的你宁愿不停的刷小视频也不会打开游戏，一个可能的因素是，你也很难 ...全文,0,0,0
62,4899954534122235,MFWgZhinF,电气技术杂志社,2023-05-10 21:01:00,#电气技术#【填补空白！CES团体标准《电力企业移动应用界面设计指南》解读】该标准规定了电力企业移动应用界面设计的范围、规范性引用文件、术语和定义、视觉设计要求和交互设计要求等方面技术要求，适用于电力企业移动应用界面设计，旨在提高电力企业移动应用界面的一致性和用户体验。 进一步阅读请戳 ...全文,0,0,0
62,4899881872000283,MFUnN8omD,中国民用航空杂志,2023-05-10 16:12:16,5月10日至14日，2023年中国品牌日活动在上海世博展览馆举办。中国东方航空作为在沪中央企业参展，展台以“‘精准、精致、精细’的服务，不断创造精彩旅行体验”为主题，设有客舱服务、航空餐食和科技创新产品等交互式体验区，集中呈现近年来东航服务品牌建设成果和智能化创新实践，传递东航“四精”服 ...全文,0,0,0
62,4899863877648696,MFTULw5M4,超级充电站小编,2023-05-10 15:00:45,“只需三秒，就可以超过 E200 P两个身位。”  这就是九号 E300P 的实力，一辆把电动踏板摩托推到性能新高度的“怪兽”。  0~50km/h 加速仅需 2.5 秒，最高时速 135km/h，标配前后双通道 ABS+TCS 和四活塞卡钳，基于大屏和滚轮升级交互的智能体验，双电 2 小时/三电 3 小时充到 80% 的 1700W 快充……九 ...全文,0,2,1
62,4899862322088575,MFTSg8LkH,吉利学院,2023-05-10 14:54:35,【喜讯！我校参赛课程荣获省级三等奖】按照《四川省教育厅关于举办第三届四川省普通本科高校教师教学创新大赛的通知》要求，经高校推荐、网络评审、现场评审、结果公示等环节，共评出个人(团队) 一等奖18项、二等奖54项、三等奖87项，优秀组织奖15项。  吉利学院参赛课程《用户体验与交互设计》《工程 ...全文,0,0,2
62,4899851110716311,MFTAb30lp,车轮上的世界,2023-05-10 14:10:02,ID.7 VIZZION，看起来各方面都很好，但是车机系统还是挺让人担心拖后腿。据说，ID.7 VIZZION是第一台启用全新ID. OS 2.0车机系统、15英寸智能2K悬浮屏、Travel Assist 3.0等智能座舱配置的ID.车型，在大幅度提升车内科技感的同时，在人性化交互体验上也更上一层楼。#百家车坛# ,0,0,0
63,4899576803231129,MFMrKdyyZ,工业设计考研小站,2023-05-09 20:00:02,#家居设计# #概念设计# Bingo是一台执行健康监测和监视服务的伴侣机器人，集成了用于存放药品和配件的智能存储，用于药物摄入提醒，跌倒安全警报，信息娱乐和远程通信。自适应界面支持与与之交互的多个用户的无缝体验。Designer：Carolina Villalobos ,0,1,1
